BackT,Clave,Composicion_1,Composicion_2,Composicion_3,Composicion_4,F_Inicio,F_Fin,Trigger,Strike,Cupon,Rentabilidad,ProbNeut_Put,Prob_Put,NPVNeut_Put,NPV_Put,VaR95,ES95,Bloque,Vida_Media,rhoCesta,volatCesta,NPVPut_Back,NCupones_Back,Rentabilidad_Back,Fin_Ventana
1,91,ADOBE ROCHE CANRAIL,ADOBE,ROCHE,CANRAIL,07/30/2018,06/26/2020,1,0.75,13.72035789,9.436311039,0.5358,0.15995,-12.08572063,-2.693881119,-7.686308804,-24.2058939,12,0.886075,0.540626035,0.379521233,0,0,0,783
1,209,AMAZON PMORRIS VISA,AMAZON,PMORRIS,VISA,07/30/2018,06/26/2020,0.9,0.95,28.30585133,15.48829091,0.5768,0.28295,-23.09605763,-7.662131174,-19.42767381,-36.01998716,15,0.8205875,0.613331186,0.428261945,0,0,0,783
1,209,AMAZON PMORRIS VISA,AMAZON,PMORRIS,VISA,07/30/2018,06/26/2020,0.9,0.85,21.47513871,12.49996352,0.54595,0.2348,-17.52256223,-5.071299459,-15.0328712,-31.62518455,15,0.8205875,0.613331186,0.428261945,0,0,0,783
1,91,ADOBE ROCHE CANRAIL,ADOBE,ROCHE,CANRAIL,07/30/2018,06/26/2020,1.1,0.75,13.3581492,9.485487492,0.56175,0.1761,-12.38583197,-2.945888341,-8.836241766,-25.41220106,12,0.9328375,0.540626035,0.379521233,0,0,0,783
1,209,AMAZON PMORRIS VISA,AMAZON,PMORRIS,VISA,07/30/2018,06/26/2020,0.9,0.75,15.15004979,9.32323107,0.492,0.1678,-12.36162866,-3.077778227,-10.2231601,-26.81547345,15,0.8205875,0.613331186,0.428261945,0,0,0,783
1,45,ADOBE COSTCO ROCHE,ADOBE,COSTCO,ROCHE,07/30/2018,06/26/2020,0.9,0.95,26.83374035,16.59328322,0.58065,0.20315,-21.90020566,-5.377470955,-14.87828367,-34.19867695,15,0.8207875,0.504564757,0.354668461,0,0,0,783
1,92,ALPHABET AMAZON COMCAST,ALPHABET,AMAZON,COMCAST,07/30/2018,06/26/2020,0.9,0.75,12.95027428,7.464961448,0.451,0.1805,-10.32362529,-2.887605014,-11.21874732,-23.2435793,11,0.80165,0.691035336,0.405729821,0,0,0,783
1,45,ADOBE COSTCO ROCHE,ADOBE,COSTCO,ROCHE,07/30/2018,06/26/2020,0.9,0.85,19.96857077,12.78598322,0.5469,0.1603,-16.29723628,-3.568109961,-10.51312905,-29.83352233,15,0.8207875,0.504564757,0.354668461,0,0,0,783
1,166,ALPHABET LONDONSE CANRAIL,ALPHABET,LONDONSE,CANRAIL,07/30/2018,06/26/2020,0.9,0.95,26.26915674,14.06730527,0.5781,0.30525,-21.44040492,-7.420498059,-17.78848017,-29.80619421,15,0.820825,0.555466521,0.37479042,0,0,0,783
1,92,ALPHABET AMAZON COMCAST,ALPHABET,AMAZON,COMCAST,07/30/2018,06/26/2020,1,0.75,12.85393524,7.812532262,0.5046,0.21305,-11.02677165,-3.246023358,-11.5187851,-23.43296538,11,0.8628625,0.691035336,0.405729821,0,0,0,783
1,166,ALPHABET LONDONSE CANRAIL,ALPHABET,LONDONSE,CANRAIL,07/30/2018,06/26/2020,0.9,0.85,19.42718876,11.26609639,0.5461,0.25145,-15.85611588,-4.6336568,-13.40453854,-25.42225257,15,0.820825,0.555466521,0.37479042,0,0,0,783
1,377,MICROSOFT PMORRIS ROCHE,MICROSOFT,PMORRIS,ROCHE,07/30/2018,06/26/2020,0.9,0.95,27.476527,16.99165804,0.58085,0.233,-22.43772873,-5.518323147,-12.1723913,-26.32976118,15,0.8212625,0.534707446,0.395197135,0,0,0,783
1,92,ALPHABET AMAZON COMCAST,ALPHABET,AMAZON,COMCAST,07/30/2018,06/26/2020,1.1,0.75,12.49319527,7.912013846,0.53065,0.22765,-11.30738967,-3.428737234,-11.95224935,-23.70338375,12,0.9105125,0.691035336,0.405729821,0,0,0,783
1,377,MICROSOFT PMORRIS ROCHE,MICROSOFT,PMORRIS,ROCHE,07/30/2018,06/26/2020,0.9,0.85,20.60929609,13.45611695,0.5483,0.1837,-16.8298488,-3.435002731,-7.812190523,-21.9695604,15,0.8212625,0.534707446,0.395197135,0,0,0,783
1,304,COSTCO MICROSOFT LONDONSE,COSTCO,MICROSOFT,LONDONSE,07/30/2018,06/26/2020,0.9,0.95,27.24105288,18.25767812,0.5807,0.16195,-22.24749283,-4.075461089,-8.090930202,-26.986348,15,0.8213375,0.533640125,0.377063033,0,0,0,783
1,93,ALPHABET AMAZON COSTCO,ALPHABET,AMAZON,COSTCO,07/30/2018,06/26/2020,0.9,0.75,11.21344653,5.93006565,0.42305,0.16335,-8.810958941,-2.900805214,-13.45676642,-27.54022011,11,0.790125,0.702682858,0.371623841,0,0,0,783
1,304,COSTCO MICROSOFT LONDONSE,COSTCO,MICROSOFT,LONDONSE,07/30/2018,06/26/2020,0.9,0.85,20.39107695,14.08062468,0.54555,0.12585,-16.65318665,-2.640791091,-3.717072307,-22.6124901,15,0.8213375,0.533640125,0.377063033,0,0,0,783
1,23,ADOBE AMAZON LVMH,ADOBE,AMAZON,LVMH,07/30/2018,06/26/2020,0.9,0.95,28.2484731,16.35713812,0.58165,0.2323,-23.0747752,-6.780834008,-20.29320271,-37.71500268,15,0.8215,0.571921399,0.404961925,0,0,0,783
1,93,ALPHABET AMAZON COSTCO,ALPHABET,AMAZON,COSTCO,07/30/2018,06/26/2020,1,0.75,11.07557698,6.18937517,0.47695,0.19365,-9.462508992,-3.295166486,-14.6087855,-28.39131463,11,0.8593375,0.702682858,0.371623841,0,0,0,783
1,23,ADOBE AMAZON LVMH,ADOBE,AMAZON,LVMH,07/30/2018,06/26/2020,0.9,0.85,21.35401792,12.84040575,0.5524,0.19325,-17.44303706,-4.655135087,-15.95699764,-33.37879761,15,0.8215,0.571921399,0.404961925,0,0,0,783
1,415,PMORRIS LONDONSE LVMH,PMORRIS,LONDONSE,LVMH,07/30/2018,06/26/2020,0.9,0.95,27.45060923,15.87083842,0.5813,0.26085,-22.42679627,-6.617108472,-16.25503687,-30.12726528,15,0.8216375,0.585762695,0.393255941,0,0,0,783
1,93,ALPHABET AMAZON COSTCO,ALPHABET,AMAZON,COSTCO,07/30/2018,06/26/2020,1.1,0.75,10.72332934,6.201579497,0.5016,0.21115,-9.709906517,-3.531081326,-15.18363367,-28.92876756,12,0.910925,0.702682858,0.371623841,0,0,0,783
1,234,AMAZON LVMH CANRAIL,AMAZON,LVMH,CANRAIL,07/30/2018,06/26/2020,0.9,0.95,25.53745299,13.53353703,0.5844,0.2889,-20.86375867,-7.374873293,-20.10182455,-34.49445291,15,0.8216375,0.531984955,0.353048118,0,0,0,783
1,415,PMORRIS LONDONSE LVMH,PMORRIS,LONDONSE,LVMH,07/30/2018,06/26/2020,0.9,0.85,20.56560546,12.6164886,0.55195,0.2144,-16.80183635,-4.238387549,-11.91201415,-25.78424256,15,0.8216375,0.585762695,0.393255941,0,0,0,783
1,94,ALPHABET AMAZON FACEBOOK,ALPHABET,AMAZON,FACEBOOK,07/30/2018,06/26/2020,0.9,0.75,12.93873812,5.673213407,0.4276,0.2146,-10.13664037,-4.474790357,-21.37416578,-35.10329478,11,0.7877875,0.765413097,0.432823233,0,0,0,783
1,234,AMAZON LVMH CANRAIL,AMAZON,LVMH,CANRAIL,07/30/2018,06/26/2020,0.9,0.85,18.6513894,10.5292563,0.5472,0.2354,-15.23793651,-4.747709378,-15.75967262,-30.15230099,15,0.8216375,0.531984955,0.353048118,0,0,0,783
1,386,MICROSOFT VISA LONDONSE,MICROSOFT,VISA,LONDONSE,07/30/2018,06/26/2020,0.9,0.95,28.93162844,19.04800129,0.57895,0.1638,-23.63963618,-4.679176236,-10.83445461,-32.46312319,15,0.8217375,0.612665774,0.44861031,0,0,0,783
1,94,ALPHABET AMAZON FACEBOOK,ALPHABET,AMAZON,FACEBOOK,07/30/2018,06/26/2020,1,0.75,12.87967874,5.995132475,0.4808,0.2442,-10.87539294,-4.894070459,-21.77212048,-35.26275381,11,0.849275,0.765413097,0.432823233,0,0,0,783
1,386,MICROSOFT VISA LONDONSE,MICROSOFT,VISA,LONDONSE,07/30/2018,06/26/2020,0.9,0.85,22.07754252,14.90365637,0.54975,0.1318,-18.03925672,-3.206066718,-6.466714043,-28.09538263,15,0.8217375,0.612665774,0.44861031,0,0,0,783
1,386,MICROSOFT VISA LONDONSE,MICROSOFT,VISA,LONDONSE,07/30/2018,06/26/2020,0.9,0.75,15.7111086,10.79572771,0.49695,0.09445,-12.83733102,-2.093637977,-1.698251537,-23.32692012,15,0.8217375,0.612665774,0.44861031,0,0,0,783
1,94,ALPHABET AMAZON FACEBOOK,ALPHABET,AMAZON,FACEBOOK,07/30/2018,06/26/2020,1.1,0.75,12.54863314,6.038641139,0.50765,0.2616,-11.19603731,-5.172090445,-22.4096191,-35.52375143,12,0.897525,0.765413097,0.432823233,0,0,0,783
1,184,AMAZON COSTCO S_P,AMAZON,COSTCO,S_P,07/30/2018,06/26/2020,0.9,0.95,28.51799444,17.97076614,0.58305,0.20555,-23.30199325,-5.409529117,-13.73075913,-30.4214045,15,0.82175,0.580678733,0.393155379,0,0,0,783
1,184,AMAZON COSTCO S_P,AMAZON,COSTCO,S_P,07/30/2018,06/26/2020,0.9,0.85,21.61975801,14.17063082,0.55205,0.1642,-17.66545877,-3.559630447,-9.399384915,-26.09003029,15,0.82175,0.580678733,0.393155379,0,0,0,783
1,95,ALPHABET AMAZON MICROSOFT,ALPHABET,AMAZON,MICROSOFT,07/30/2018,06/26/2020,0.9,0.75,12.97416302,7.572969734,0.41745,0.1413,-10.0864153,-2.543693312,-9.986809362,-24.6112707,11,0.781725,0.804782711,0.445286279,0,0,0,783
1,184,AMAZON COSTCO S_P,AMAZON,COSTCO,S_P,07/30/2018,06/26/2020,0.9,0.75,15.24321663,10.32337257,0.494,0.11515,-12.45520023,-2.180823063,-4.639307792,-21.32995317,15,0.82175,0.580678733,0.393155379,0,0,0,783
1,417,PMORRIS LONDONSE CANRAIL,PMORRIS,LONDONSE,CANRAIL,07/30/2018,06/26/2020,0.9,0.95,27.31103374,16.09688505,0.5824,0.2827,-22.31885042,-6.285855517,-12.36384116,-22.82012328,15,0.8218625,0.55542194,0.386665266,0,0,0,783
1,95,ALPHABET AMAZON MICROSOFT,ALPHABET,AMAZON,MICROSOFT,07/30/2018,06/26/2020,1,0.75,12.90081817,7.986240985,0.46815,0.16685,-10.8118733,-2.85928363,-10.74519728,-25.15758258,11,0.8429125,0.804782711,0.445286279,0,0,0,783
1,417,PMORRIS LONDONSE CANRAIL,PMORRIS,LONDONSE,CANRAIL,07/30/2018,06/26/2020,0.9,0.85,20.41831928,13.02053221,0.5522,0.2283,-16.6860551,-3.723100934,-8.028704691,-18.48498681,15,0.8218625,0.55542194,0.386665266,0,0,0,783
1,102,ALPHABET AMAZON ROCHE,ALPHABET,AMAZON,ROCHE,07/30/2018,06/26/2020,0.9,0.95,24.68345702,13.49674838,0.5837,0.26855,-20.17583967,-6.726377705,-18.65253946,-31.66689327,15,0.8220375,0.472809758,0.328461999,0,0,0,783
1,95,ALPHABET AMAZON MICROSOFT,ALPHABET,AMAZON,MICROSOFT,07/30/2018,06/26/2020,1.1,0.75,12.56741578,8.094602486,0.495,0.18115,-11.12887307,-3.069445954,-11.60035496,-25.83613171,12,0.8907875,0.804782711,0.445286279,0,0,0,783
1,102,ALPHABET AMAZON ROCHE,ALPHABET,AMAZON,ROCHE,07/30/2018,06/26/2020,0.9,0.85,17.80858963,10.31613943,0.54615,0.21955,-14.55643952,-4.280172615,-14.30393826,-27.31829208,15,0.8220375,0.472809758,0.328461999,0,0,0,783
1,455,LVMH ROCHE CANRAIL,LVMH,ROCHE,CANRAIL,07/30/2018,06/26/2020,0.9,0.95,24.74230815,13.69653459,0.58325,0.2693,-20.22547306,-6.57800687,-18.09667385,-32.75488345,15,0.8221,0.489813137,0.32781049,0,0,0,783
1,96,ALPHABET AMAZON PMORRIS,ALPHABET,AMAZON,PMORRIS,07/30/2018,06/26/2020,0.9,0.75,13.6134225,7.853530563,0.4673,0.19655,-10.93087065,-3.107734519,-11.41946941,-23.12229841,11,0.807475,0.666128983,0.408968458,0,0,0,783
1,455,LVMH ROCHE CANRAIL,LVMH,ROCHE,CANRAIL,07/30/2018,06/26/2020,0.9,0.85,17.87020111,10.50179986,0.54615,0.21495,-14.60790436,-4.147608316,-13.74623304,-28.40444264,15,0.8221,0.489813137,0.32781049,0,0,0,783
1,228,AMAZON ALIBABA ROCHE,AMAZON,ALIBABA,ROCHE,07/30/2018,06/26/2020,0.9,0.95,23.28084982,11.7803874,0.58785,0.2838,-19.03195235,-7.286730418,-21.5583433,-32.20427982,15,0.82215,0.424285888,0.294205377,0,0,0,783
1,96,ALPHABET AMAZON PMORRIS,ALPHABET,AMAZON,PMORRIS,07/30/2018,06/26/2020,1,0.75,13.4573233,8.166567737,0.52035,0.23215,-11.62325104,-3.489745783,-11.76474755,-23.27728811,11,0.868775,0.666128983,0.408968458,0,0,0,783
1,228,AMAZON ALIBABA ROCHE,AMAZON,ALIBABA,ROCHE,07/30/2018,06/26/2020,0.9,0.85,16.37637438,8.717036178,0.5444,0.2341,-13.3875859,-4.699568567,-17.23485778,-27.8807943,15,0.82215,0.424285888,0.294205377,0,0,0,783
1,442,VISA LONDONSE CANRAIL,VISA,LONDONSE,CANRAIL,07/30/2018,06/26/2020,0.9,0.95,27.78686194,16.3990596,0.5815,0.2517,-22.72010921,-6.38624151,-15.46569022,-33.40973043,15,0.8223125,0.57754175,0.405899906,0,0,0,783
1,96,ALPHABET AMAZON PMORRIS,ALPHABET,AMAZON,PMORRIS,07/30/2018,06/26/2020,1.1,0.75,13.10976131,8.275358155,0.54525,0.24745,-11.90213921,-3.661479982,-12.21623997,-23.40702409,12,0.9133375,0.666128983,0.408968458,0,0,0,783
1,442,VISA LONDONSE CANRAIL,VISA,LONDONSE,CANRAIL,07/30/2018,06/26/2020,0.9,0.85,20.9169628,13.04969428,0.5503,0.2027,-17.10289129,-4.109286674,-11.11489416,-29.05893437,15,0.8223125,0.57754175,0.405899906,0,0,0,783
1,53,ADOBE FACEBOOK LVMH,ADOBE,FACEBOOK,LVMH,07/30/2018,06/26/2020,0.9,0.95,29.35129805,13.65370422,0.5819,0.31365,-24.00216381,-10.380841,-31.73446764,-45.9712246,15,0.8224125,0.6310911,0.453166693,0,0,0,783
1,53,ADOBE FACEBOOK LVMH,ADOBE,FACEBOOK,LVMH,07/30/2018,06/26/2020,0.9,0.85,22.45518424,10.92978583,0.5544,0.2727,-18.36283389,-7.462637629,-27.40591783,-41.6426748,15,0.8224125,0.6310911,0.453166693,0,0,0,783
1,53,ADOBE FACEBOOK LVMH,ADOBE,FACEBOOK,LVMH,07/30/2018,06/26/2020,0.9,0.75,16.01684709,8.09279809,0.50505,0.217,-13.09785301,-5.029113735,-22.70088679,-36.93764375,15,0.8224125,0.6310911,0.453166693,0,0,0,783
1,328,COSTCO ALIBABA ROCHE,COSTCO,ALIBABA,ROCHE,07/30/2018,06/26/2020,0.9,0.95,22.76309733,10.90310388,0.5853,0.2973,-18.61491792,-7.740047668,-23.15534853,-35.30689347,15,0.822425,0.410033178,0.281218621,0,0,0,783
1,328,COSTCO ALIBABA ROCHE,COSTCO,ALIBABA,ROCHE,07/30/2018,06/26/2020,0.9,0.85,15.90642226,8.001439303,0.5421,0.24545,-13.00775288,-5.029849197,-18.79444953,-30.94599446,15,0.822425,0.410033178,0.281218621,0,0,0,783
1,162,ALPHABET ALIBABA ROCHE,ALPHABET,ALIBABA,ROCHE,07/30/2018,06/26/2020,0.9,0.95,24.58429947,10.99108658,0.586,0.34005,-20.10606992,-9.137664672,-24.59011826,-34.67724206,15,0.8225,0.453671582,0.32038032,0,0,0,783
1,162,ALPHABET ALIBABA ROCHE,ALPHABET,ALIBABA,ROCHE,07/30/2018,06/26/2020,0.9,0.85,17.695953,8.49475118,0.54685,0.28825,-14.47249163,-5.999870461,-20.25578324,-30.34290703,15,0.8225,0.453671582,0.32038032,0,0,0,783
1,215,AMAZON S_P VISA,AMAZON,S_P,VISA,07/30/2018,06/26/2020,0.9,0.95,29.65531021,18.41364662,0.58145,0.204,-24.25444031,-5.919466472,-16.56939081,-35.3939533,15,0.8225375,0.627359441,0.46547732,0,0,0,783
1,215,AMAZON S_P VISA,AMAZON,S_P,VISA,07/30/2018,06/26/2020,0.9,0.85,22.78341271,14.63318238,0.5508,0.1673,-18.63406316,-4.066163324,-12.22178421,-31.04634669,15,0.8225375,0.627359441,0.46547732,0,0,0,783
1,215,AMAZON S_P VISA,AMAZON,S_P,VISA,07/30/2018,06/26/2020,0.9,0.75,16.38459475,10.81148899,0.5022,0.12155,-13.4006076,-2.638932906,-7.485051927,-26.30961441,15,0.8225375,0.627359441,0.46547732,0,0,0,783
1,98,ALPHABET AMAZON VISA,ALPHABET,AMAZON,VISA,07/30/2018,06/26/2020,0.9,0.75,13.95564393,7.766767,0.45165,0.1681,-11.10086917,-3.362558308,-14.29114713,-30.5904118,11,0.7999,0.712165167,0.43292328,0,0,0,783
1,248,COMCAST FACEBOOK S_P,COMCAST,FACEBOOK,S_P,07/30/2018,06/26/2020,0.9,0.95,30.57534336,15.20544193,0.58035,0.32295,-25.01261704,-9.850656692,-26.25690787,-40.24634724,15,0.822725,0.682007984,0.486550913,0,0,0,783
1,248,COMCAST FACEBOOK S_P,COMCAST,FACEBOOK,S_P,07/30/2018,06/26/2020,0.9,0.85,23.68531704,12.56981618,0.55505,0.2781,-19.37612793,-6.8478641,-21.92550478,-35.91494415,15,0.822725,0.682007984,0.486550913,0,0,0,783
1,98,ALPHABET AMAZON VISA,ALPHABET,AMAZON,VISA,07/30/2018,06/26/2020,1,0.75,13.77467524,8.034773864,0.501,0.19605,-11.7623677,-3.758350469,-15.35110999,-31.28228701,11,0.8588875,0.712165167,0.43292328,0,0,0,783
1,248,COMCAST FACEBOOK S_P,COMCAST,FACEBOOK,S_P,07/30/2018,06/26/2020,0.9,0.75,17.23072856,9.716846871,0.5093,0.21315,-14.09585527,-4.414933468,-17.23585608,-31.22529545,15,0.822725,0.682007984,0.486550913,0,0,0,783
1,220,AMAZON S_P CANRAIL,AMAZON,S_P,CANRAIL,07/30/2018,06/26/2020,0.9,0.95,28.82479427,17.48936749,0.58395,0.25395,-23.58444957,-6.16749048,-13.68911074,-27.90172407,15,0.8228625,0.605952189,0.418497127,0,0,0,783
1,98,ALPHABET AMAZON VISA,ALPHABET,AMAZON,VISA,07/30/2018,06/26/2020,1.1,0.75,13.4450529,8.125392219,0.5277,0.2131,-12.10227808,-4.008980326,-16.01630971,-31.71779107,12,0.9055125,0.712165167,0.43292328,0,0,0,783
1,390,MICROSOFT ALIBABA LONDONSE,MICROSOFT,ALIBABA,LONDONSE,07/30/2018,06/26/2020,0.9,0.95,27.43669862,15.82735256,0.58165,0.24935,-22.44877332,-6.682121429,-18.08762873,-30.58140652,15,0.8228625,0.55042068,0.383748059,0,0,0,783
1,220,AMAZON S_P CANRAIL,AMAZON,S_P,CANRAIL,07/30/2018,06/26/2020,0.9,0.85,21.93174787,14.13620372,0.55145,0.2034,-17.94455831,-3.871697949,-9.36114014,-23.57375347,15,0.8228625,0.605952189,0.418497127,0,0,0,783
1,99,ALPHABET AMAZON ALIBABA,ALPHABET,AMAZON,ALIBABA,07/30/2018,06/26/2020,0.9,0.75,11.47076054,5.460322515,0.429,0.21115,-9.057064731,-3.61102655,-16.39136626,-26.98007062,11,0.7939875,0.695816177,0.375882457,0,0,0,783
1,390,MICROSOFT ALIBABA LONDONSE,MICROSOFT,ALIBABA,LONDONSE,07/30/2018,06/26/2020,0.9,0.85,20.57059517,12.4796658,0.55015,0.20815,-16.83091083,-4.402856136,-13.73748778,-26.23126557,15,0.8228625,0.55042068,0.383748059,0,0,0,783
1,220,AMAZON S_P CANRAIL,AMAZON,S_P,CANRAIL,07/30/2018,06/26/2020,0.9,0.75,15.55911933,10.57854414,0.49725,0.1336,-12.730473,-2.202337822,-4.604937196,-18.81755052,15,0.8228625,0.605952189,0.418497127,0,0,0,783
1,99,ALPHABET AMAZON ALIBABA,ALPHABET,AMAZON,ALIBABA,07/30/2018,06/26/2020,1,0.75,11.32616007,5.712394549,0.4812,0.24445,-9.688385559,-3.992368029,-16.60314113,-27.03342139,11,0.8603875,0.695816177,0.375882457,0,0,0,783
1,394,MICROSOFT LONDONSE LVMH,MICROSOFT,LONDONSE,LVMH,07/30/2018,06/26/2020,0.9,0.95,28.14414404,18.07385813,0.5807,0.1821,-23.02898002,-5.03570018,-14.01697834,-31.4926364,15,0.8229125,0.588779677,0.404161083,0,0,0,783
1,394,MICROSOFT LONDONSE LVMH,MICROSOFT,LONDONSE,LVMH,07/30/2018,06/26/2020,0.9,0.85,21.27622723,14.07970686,0.5521,0.14735,-17.40929875,-3.394649679,-9.668672938,-27.14433099,15,0.8229125,0.588779677,0.404161083,0,0,0,783
1,99,ALPHABET AMAZON ALIBABA,ALPHABET,AMAZON,ALIBABA,07/30/2018,06/26/2020,1.1,0.75,10.96834168,5.769971595,0.50665,0.2629,-9.945208349,-4.192800027,-16.75868397,-27.02537938,12,0.9121625,0.695816177,0.375882457,0,0,0,783
1,392,MICROSOFT ALIBABA ROCHE,MICROSOFT,ALIBABA,ROCHE,07/30/2018,06/26/2020,0.9,0.95,26.20708506,14.44792115,0.5847,0.2668,-21.4449351,-7.048362281,-19.58416629,-32.13692691,15,0.82295,0.472055073,0.34694968,0,0,0,783
1,392,MICROSOFT ALIBABA ROCHE,MICROSOFT,ALIBABA,ROCHE,07/30/2018,06/26/2020,0.9,0.85,19.32251261,11.23450502,0.5496,0.2197,-15.81137421,-4.620519733,-15.24982518,-27.80258581,15,0.82295,0.472055073,0.34694968,0,0,0,783
1,100,ALPHABET AMAZON LONDONSE,ALPHABET,AMAZON,LONDONSE,07/30/2018,06/26/2020,0.9,0.75,13.16546562,8.579858364,0.4991,0.14375,-10.85453801,-2.313529801,-7.270590378,-20.33948089,11,0.8291875,0.488166755,0.355023528,0,0,0,783
1,268,COMCAST PMORRIS ROCHE,COMCAST,PMORRIS,ROCHE,07/30/2018,06/26/2020,0.9,0.95,26.51045463,15.35547395,0.586,0.2864,-21.6941383,-6.397997886,-13.5811976,-23.60026011,15,0.8229875,0.50372125,0.371770968,0,0,0,783
1,268,COMCAST PMORRIS ROCHE,COMCAST,PMORRIS,ROCHE,07/30/2018,06/26/2020,0.9,0.85,19.61365448,12.29178657,0.5511,0.22925,-16.05032199,-3.811697698,-9.257177915,-19.27624043,15,0.8229875,0.50372125,0.371770968,0,0,0,783
1,100,ALPHABET AMAZON LONDONSE,ALPHABET,AMAZON,LONDONSE,07/30/2018,06/26/2020,1,0.75,12.96308244,8.933196332,0.5523,0.17075,-11.50443383,-2.613331101,-7.966726919,-20.7957881,12,0.89275,0.488166755,0.355023528,0,0,0,783
1,342,FACEBOOK MICROSOFT ROCHE,FACEBOOK,MICROSOFT,ROCHE,07/30/2018,06/26/2020,0.9,0.95,27.60343994,14.43028863,0.58345,0.26795,-22.59268695,-8.208639719,-26.97318594,-41.64899504,15,0.8231375,0.519671136,0.400421514,0,0,0,783
1,342,FACEBOOK MICROSOFT ROCHE,FACEBOOK,MICROSOFT,ROCHE,07/30/2018,06/26/2020,0.9,0.85,20.71497526,11.23946246,0.55135,0.2254,-16.95466045,-5.753982011,-22.64333954,-37.31914864,15,0.8231375,0.519671136,0.400421514,0,0,0,783
1,100,ALPHABET AMAZON LONDONSE,ALPHABET,AMAZON,LONDONSE,07/30/2018,06/26/2020,1.1,0.75,12.64792393,9.027988435,0.5769,0.1848,-11.76836589,-2.783912466,-8.667196162,-21.19471249,12,0.9361125,0.488166755,0.355023528,0,0,0,783
1,454,LONDONSE ROCHE CANRAIL,LONDONSE,ROCHE,CANRAIL,07/30/2018,06/26/2020,0.9,0.95,24.84593171,16.02980487,0.58605,0.21775,-20.34590932,-4.38796244,-8.6644176,-19.74792747,15,0.82355,0.465464243,0.319629581,0,0,0,783
1,454,LONDONSE ROCHE CANRAIL,LONDONSE,ROCHE,CANRAIL,07/30/2018,06/26/2020,0.9,0.85,17.95166561,12.29653303,0.5503,0.16555,-14.7003125,-2.46280953,-4.342190452,-15.42570032,15,0.82355,0.465464243,0.319629581,0,0,0,783
1,101,ALPHABET AMAZON LVMH,ALPHABET,AMAZON,LVMH,07/30/2018,06/26/2020,0.9,0.75,13.05226844,7.251030143,0.48385,0.18415,-10.6326387,-3.4077919,-14.88106683,-28.32855272,11,0.81925,0.561347599,0.370336977,0,0,0,783
1,324,COSTCO VISA ROCHE,COSTCO,VISA,ROCHE,07/30/2018,06/26/2020,0.9,0.95,26.63346901,15.91137706,0.58755,0.22105,-21.81363186,-5.966645575,-17.36221809,-37.42492723,15,0.8237,0.484399459,0.345335202,0,0,0,783
1,324,COSTCO VISA ROCHE,COSTCO,VISA,ROCHE,07/30/2018,06/26/2020,0.9,0.85,19.72819937,12.21834126,0.55205,0.174,-16.15800323,-3.991659712,-13.05008869,-33.11279784,15,0.8237,0.484399459,0.345335202,0,0,0,783
1,101,ALPHABET AMAZON LVMH,ALPHABET,AMAZON,LVMH,07/30/2018,06/26/2020,1,0.75,12.87103731,7.49609687,0.53705,0.21635,-11.29086238,-3.823045102,-15.44465526,-28.74004619,12,0.8824125,0.561347599,0.370336977,0,0,0,783
1,164,ALPHABET LONDONSE LVMH,ALPHABET,LONDONSE,LVMH,07/30/2018,06/26/2020,0.9,0.95,26.88158869,14.32233393,0.5855,0.2842,-22.01919824,-7.744548799,-21.51729169,-35.08363712,15,0.8237875,0.552467144,0.376174171,0,0,0,783
1,164,ALPHABET LONDONSE LVMH,ALPHABET,LONDONSE,LVMH,07/30/2018,06/26/2020,0.9,0.85,19.96760026,11.25181307,0.55575,0.23765,-16.35582456,-5.14553297,-17.21294893,-30.77929436,15,0.8237875,0.552467144,0.376174171,0,0,0,783
1,101,ALPHABET AMAZON LVMH,ALPHABET,AMAZON,LVMH,07/30/2018,06/26/2020,1.1,0.75,12.53233698,7.535806855,0.5623,0.2327,-11.55647564,-4.049896674,-15.95828691,-29.13667966,12,0.9277125,0.561347599,0.370336977,0,0,0,783
1,24,ADOBE AMAZON ROCHE,ADOBE,AMAZON,ROCHE,07/30/2018,06/26/2020,0.9,0.95,27.12928801,17.21636715,0.5894,0.1968,-22.22711343,-5.086369087,-12.93132529,-30.94317759,15,0.823975,0.489998984,0.36382532,0,0,0,783
1,24,ADOBE AMAZON ROCHE,ADOBE,AMAZON,ROCHE,07/30/2018,06/26/2020,0.9,0.85,20.18952192,13.26956518,0.55455,0.15435,-16.54134061,-3.332602925,-8.649519062,-26.66137136,15,0.823975,0.489998984,0.36382532,0,0,0,783
1,102,ALPHABET AMAZON ROCHE,ALPHABET,AMAZON,ROCHE,07/30/2018,06/26/2020,0.9,0.75,11.61204306,7.08201432,0.47245,0.15125,-9.491487306,-2.439008087,-9.397731919,-22.41208573,11,0.8220375,0.472809758,0.328461999,0,0,0,783
1,160,ALPHABET ALIBABA LONDONSE,ALPHABET,ALIBABA,LONDONSE,07/30/2018,06/26/2020,0.9,0.95,26.1577014,12.65971951,0.58765,0.3258,-21.43174491,-8.805727408,-22.77786611,-32.88448611,15,0.824,0.520737542,0.355004681,0,0,0,783
1,160,ALPHABET ALIBABA LONDONSE,ALPHABET,ALIBABA,LONDONSE,07/30/2018,06/26/2020,0.9,0.85,19.24646217,10.0084084,0.5535,0.2784,-15.76917105,-5.792461232,-18.47272723,-28.57934723,15,0.824,0.520737542,0.355004681,0,0,0,783
